416	0.988
417	0.988
418	0.988
419	0.988
420	0.988
421	0.988
422	0.988
423	0.988
424	0.988
425	0.987
426	0.988
427	0.988
428	0.989
429	0.988
430	0.988
431	0.988
432	0.988
433	0.988
434	0.988
435	0.988
436	0.987
437	0.987
438	0.988
439	0.988
440	0.987
441	0.988
442	0.988
443	0.988
444	0.988
445	0.988
446	0.987
447	0.987
448	0.988
449	0.987
450	0.987
451	0.987
452	0.988
453	0.988
454	0.988
455	0.988
456	0.987
457	0.987
458	0.987
459	0.987
460	0.987
461	0.987
462	0.988
463	0.988
464	0.987
465	0.988
466	0.988
467	0.987
468	0.988
469	0.988
470	0.988
471	0.987
472	0.987
473	0.989
474	0.988
475	0.988
476	0.988
477	0.988
478	0.988
479	0.988
480	0.988
481	0.988
482	0.988
483	0.988
484	0.989
485	0.988
486	0.988
487	0.987
488	0.988
489	0.987
490	0.989
491	0.988
492	0.988
493	0.988
494	0.988
495	0.988
496	0.988
497	0.988
498	0.988
499	0.988
500	0.988
501	0.988
502	0.988
503	0.988
504	0.988
505	0.989
506	0.988
507	0.988
508	0.988
509	0.988
510	0.988
511	0.988
512	0.988
513	0.989
514	0.989
515	0.989
516	0.988
517	0.988
518	0.989
519	0.989
520	0.988
521	0.989
522	0.989
523	0.989
524	0.989
525	0.989
526	0.989
527	0.989
528	0.989
529	0.989
530	0.989
531	0.989
532	0.989
533	0.989
534	0.989
535	0.989
536	0.989
537	0.989
538	0.989
539	0.989
540	0.989
541	0.989
542	0.989
543	0.989
544	0.989
545	0.989
546	0.989
547	0.990
548	0.990
549	0.989
550	0.990
551	0.989
552	0.990
553	0.989
554	0.989
555	0.990
556	0.989
557	0.989
558	0.989
559	0.989
560	0.990
561	0.990
562	0.989
563	0.990
564	0.990
565	0.989
566	0.989
567	0.989
568	0.989
569	0.989
570	0.989
571	0.989
572	0.990
573	0.990
574	0.989
575	0.989
576	0.989
577	0.990
578	0.989
579	0.989
580	0.990
581	0.989
582	0.989
583	0.989
584	0.989
585	0.990
586	0.990
587	0.989
588	0.989
589	0.989
590	0.989
591	0.989
592	0.989
593	0.989
594	0.989
595	0.989
596	0.989
597	0.989
598	0.989
599	0.989
600	0.988
601	0.989
602	0.989
603	0.989
604	0.989
605	0.989
606	0.989
607	0.989
608	0.989
609	0.989
610	0.989
611	0.989
612	0.989
613	0.989
614	0.988
615	0.988
616	0.988
617	0.988
618	0.988
619	0.988
620	0.989
621	0.989
622	0.988
623	0.988
624	0.989
625	0.989
626	0.989
627	0.989
628	0.988
629	0.988
630	0.988
631	0.988
632	0.988
633	0.988
634	0.988
635	0.988
636	0.988
637	0.989
638	0.988
639	0.988
640	0.988
641	0.988
642	0.988
643	0.988
644	0.988
645	0.989
646	0.989
647	0.989
648	0.989
649	0.988
650	0.988
651	0.988
652	0.988
653	0.988
654	0.989
655	0.988
656	0.988
657	0.989
658	0.989
659	0.988
660	0.988
661	0.988
662	0.988
663	0.988
664	0.989
665	0.989
666	0.988
667	0.989
668	0.989
669	0.989
670	0.988
671	0.988
672	0.988
673	0.989
674	0.988
675	0.988
676	0.988
677	0.988
678	0.988
679	0.988
680	0.988
681	0.989
682	0.988
683	0.988
684	0.989
685	0.988
686	0.988
687	0.988
688	0.988
689	0.988
690	0.988
691	0.987
692	0.988
693	0.988
694	0.988
695	0.988
696	0.988
697	0.988
698	0.988
699	0.988
700	0.989
701	0.988
702	0.988
703	0.989
704	0.989
705	0.988
706	0.988
707	0.988
708	0.989
709	0.988
710	0.988
711	0.988
712	0.989
713	0.989
714	0.989
715	0.989
716	0.989
717	0.989
718	0.989
719	0.989
720	0.990
721	0.990
722	0.990
723	0.990
724	0.990
725	0.990
726	0.990
727	0.990
728	0.990
729	0.990
730	0.990
731	0.990
732	0.990
733	0.990
734	0.990
735	0.990
736	0.990
737	0.990
738	0.990
739	0.990
740	0.990
741	0.990
742	0.990
743	0.990
744	0.991
745	0.990
746	0.990
747	0.990
748	0.990
749	0.991
750	0.991
751	0.990
752	0.990
753	0.990
754	0.990
755	0.990
756	0.990
757	0.990
758	0.991
759	0.989
760	0.989
761	0.990
762	0.990
763	0.990
764	0.989
765	0.991
766	0.992
767	0.991
768	0.989
769	0.991
770	0.991
771	0.991
772	0.990
773	0.991
774	0.990
775	0.990
776	0.990
777	0.990
778	0.991
779	0.990
780	0.991
781	0.990
782	0.991
783	0.990
784	0.989
785	0.992
786	0.989
787	0.989
788	0.991
789	0.992
790	0.991
791	0.992
792	0.989
793	0.989
794	0.991
795	0.991
796	0.990
797	0.990
798	0.990
799	0.991
800	0.991
801	0.991
802	0.990
803	0.990
804	0.990
805	0.990
806	0.991
807	0.992
808	0.990
809	0.990
810	0.991
811	0.990
812	0.990
813	0.990
814	0.989
815	0.991
816	0.990
817	0.990
818	0.992
819	0.991
820	0.991
821	0.989
822	0.991
823	0.992
824	0.992
825	0.990
826	0.992
827	0.991
828	0.989
829	0.989
830	0.990
831	0.991
832	0.992
833	0.990
834	0.989
835	0.990
836	0.991
837	0.991
838	0.990
839	0.988
840	0.990
841	0.991
842	0.988
843	0.991
844	0.990
845	0.986
846	0.989
847	0.990
848	0.988
849	0.989
850	0.990
851	0.989
852	0.990
853	0.991
854	0.989
855	0.993
856	0.993
857	0.993
858	0.993
859	0.990
860	0.990
861	0.988
862	0.989
863	0.991
864	0.987
865	0.986
866	0.990
867	0.987
868	0.989
869	0.992
870	0.991
871	0.993
872	0.992
873	0.990
874	0.988
875	0.990
876	0.989
877	0.989
878	0.989
879	0.987
880	0.988
881	0.987
882	0.986
883	0.987
884	0.989
885	0.991
886	0.989
887	0.988
888	0.990
889	0.989
890	0.988
891	0.988
892	0.987
893	0.989
894	0.989
895	0.988
896	0.989
897	0.989
898	0.989
899	0.989
900	0.990
901	0.990
902	0.988
903	0.987
904	0.988
905	0.988
906	0.988
907	0.989
908	0.989
909	0.990
910	0.990
911	0.989
912	0.989
913	0.989
914	0.988
915	0.989
916	0.989
917	0.989
918	0.989
919	0.988
920	0.988
921	0.988
922	0.988
923	0.988
924	0.988
925	0.989
926	0.988
927	0.988
928	0.989
929	0.989
930	0.989
931	0.989
932	0.990
933	0.989
934	0.989
935	0.989
936	0.989
937	0.988
938	0.988
939	0.988
940	0.988
941	0.988
942	0.988
943	0.988
944	0.988
945	0.988
946	0.988
947	0.988
948	0.988
949	0.988
950	0.988
951	0.988
952	0.988
953	0.988
954	0.988
955	0.988
956	0.989
957	0.988
958	0.988
959	0.988
960	0.988
961	0.988
962	0.988
963	0.988
964	0.988
965	0.988
966	0.988
967	0.988
968	0.988
969	0.988
970	0.988
971	0.989
972	0.988
973	0.988
974	0.988
975	0.988
976	0.988
977	0.988
978	0.987
979	0.987
980	0.988
981	0.988
982	0.988
983	0.988
984	0.988
985	0.988
986	0.988
987	0.988
988	0.988
989	0.988
990	0.988
991	0.988
992	0.988
993	0.988
994	0.988
995	0.989
996	0.988
997	0.988
998	0.988
999	0.988
1000	0.988
1001	0.988
1002	0.988
1003	0.988
1004	0.988
1005	0.988
1006	0.988
1007	0.988
1008	0.988
1009	0.988
1010	0.988
1011	0.988
1012	0.988
1013	0.988
1014	0.988
1015	0.988
1016	0.988
1017	0.988
1018	0.988
1019	0.988
1020	0.988
1021	0.988
1022	0.988
1023	0.988
1024	0.988
1025	0.988
1026	0.988
1027	0.988
1028	0.988
1029	0.988
1030	0.988
1031	0.988
1032	0.988
1033	0.988
1034	0.988
1035	0.988
1036	0.988
1037	0.988
1038	0.988
1039	0.989
1040	0.988
1041	0.988
1042	0.988
1043	0.988
1044	0.988
1045	0.988
1046	0.988
1047	0.988
1048	0.988
1049	0.988
1050	0.988
1051	0.989
1052	0.989
1053	0.988
1054	0.988
1055	0.988
1056	0.988
1057	0.988
1058	0.988
1059	0.988
1060	0.988
1061	0.988
1062	0.988
1063	0.988
1064	0.988
1065	0.988
1066	0.988
1067	0.988
1068	0.988
1069	0.988
1070	0.988
1071	0.988
1072	0.988
1073	0.988
1074	0.988
1075	0.988
1076	0.988
1077	0.988
1078	0.988
1079	0.988
1080	0.989
1081	0.988
1082	0.988
1083	0.988
1084	0.988
1085	0.988
1086	0.988
1087	0.988
1088	0.988
1089	0.989
1090	0.989
1091	0.989
1092	0.988
1093	0.988
1094	0.988
1095	0.988
1096	0.988
1097	0.989
1098	0.989
1099	0.989
1100	0.989
1101	0.989
1102	0.989
1103	0.989
1104	0.989
1105	0.988
1106	0.988
1107	0.989
1108	0.988
1109	0.989
1110	0.989
1111	0.989
1112	0.989
1113	0.988
1114	0.988
1115	0.989
1116	0.989
1117	0.989
1118	0.989
1119	0.989
1120	0.989
1121	0.989
1122	0.989
1123	0.989
1124	0.989
1125	0.989
1126	0.989
1127	0.989
1128	0.989
1129	0.989
1130	0.989
1131	0.989
1132	0.989
1133	0.989
1134	0.989
1135	0.989
1136	0.989
1137	0.989
1138	0.989
1139	0.989
1140	0.989
1141	0.989
1142	0.989
1143	0.989
1144	0.989
1145	0.989
1146	0.989
1147	0.989
1148	0.989
1149	0.989
1150	0.989
1151	0.990
1152	0.989
1153	0.989
1154	0.989
1155	0.989
1156	0.989
1157	0.989
1158	0.989
1159	0.989
1160	0.989
1161	0.989
1162	0.989
1163	0.989
1164	0.989
1165	0.989
1166	0.989
1167	0.989
1168	0.989
1169	0.989
1170	0.989
1171	0.989
1172	0.989
1173	0.989
1174	0.989
1175	0.989
1176	0.988
1177	0.988
1178	0.989
1179	0.988
1180	0.988
1181	0.988
1182	0.988
1183	0.988
1184	0.988
1185	0.988
1186	0.988
1187	0.988
1188	0.988
1189	0.988
1190	0.988
1191	0.988
1192	0.988
1193	0.988
1194	0.988
1195	0.988
1196	0.988
1197	0.988
1198	0.988
1199	0.988
1200	0.988
1201	0.988
1202	0.988
1203	0.989
1204	0.988
1205	0.989
1206	0.989
1207	0.988
1208	0.988
1209	0.988
1210	0.988
1211	0.988
1212	0.988
1213	0.988
1214	0.989
1215	0.988
1216	0.989
1217	0.988
1218	0.988
1219	0.988
1220	0.988
1221	0.988
1222	0.988
1223	0.988
1224	0.988
1225	0.989
1226	0.989
1227	0.988
1228	0.988
1229	0.989
1230	0.989
1231	0.988
1232	0.988
1233	0.988
1234	0.988
1235	0.989
1236	0.989
1237	0.988
1238	0.988
1239	0.989
1240	0.989
1241	0.989
1242	0.988
1243	0.988
1244	0.988
1245	0.989
1246	0.988
1247	0.988
1248	0.988
1249	0.988
1250	0.988
1251	0.988
1252	0.988
1253	0.988
1254	0.989
1255	0.989
1256	0.989
1257	0.989
1258	0.989
1259	0.989
1260	0.989
1261	0.989
1262	0.989
1263	0.989
1264	0.989
1265	0.989
1266	0.989
1267	0.988
1268	0.989
1269	0.988
1270	0.988
1271	0.989
1272	0.989
1273	0.988
1274	0.989
1275	0.989
1276	0.988
1277	0.988
1278	0.988
1279	0.988
1280	0.988
1281	0.988
1282	0.988
1283	0.988
1284	0.988
1285	0.987
1286	0.987
1287	0.988
1288	0.988
1289	0.988
1290	0.988
1291	0.988
1292	0.988
1293	0.987
1294	0.987
1295	0.987
1296	0.987
1297	0.987
1298	0.987
1299	0.987
1300	0.987
1301	0.987
1302	0.988
1303	0.988
1304	0.988
1305	0.987
1306	0.987
1307	0.987
1308	0.987
1309	0.988
1310	0.988
1311	0.988
1312	0.988
1313	0.987
1314	0.987
1315	0.987
1316	0.987
1317	0.987
1318	0.988
1319	0.988
1320	0.987
1321	0.987
1322	0.988
1323	0.988
1324	0.988
1325	0.988
1326	0.986
1327	0.986
1328	0.986
1329	0.986
1330	0.986
1331	0.986
1332	0.986
1333	0.986
1334	0.986
1335	0.986
1336	0.986
1337	0.986
1338	0.986
1339	0.986
1340	0.986
1341	0.986
1342	0.986
1343	0.986
1344	0.987
1345	0.986
1346	0.986
1347	0.986
1348	0.986
1349	0.986
1350	0.986
1351	0.986
1352	0.987
1353	0.986
1354	0.986
1355	0.986
1356	0.986
1357	0.986
1358	0.986
1359	0.986
1360	0.987
1361	0.987
1362	0.987
1363	0.986
1364	0.986
1365	0.986
1366	0.986
1367	0.986
1368	0.986
1369	0.986
1370	0.986
1371	0.986
1372	0.986
1373	0.986
1374	0.986
1375	0.986
1376	0.986
1377	0.986
1378	0.986
1379	0.986
1380	0.986
1381	0.986
1382	0.986
1383	0.986
1384	0.987
1385	0.986
1386	0.986
1387	0.986
1388	0.986
1389	0.986
1390	0.986
1391	0.986
1392	0.987
1393	0.986
1394	0.986
1395	0.986
1396	0.986
1397	0.986
1398	0.987
1399	0.987
1400	0.986
1401	0.986
1402	0.986
1403	0.986
1404	0.986
1405	0.986
1406	0.986
1407	0.986
1408	0.986
1409	0.986
1410	0.986
1411	0.987
1412	0.987
1413	0.986
1414	0.986
1415	0.987
1416	0.987
1417	0.986
1418	0.986
1419	0.986
1420	0.986
1421	0.986
1422	0.987
1423	0.986
1424	0.986
1425	0.987
1426	0.987
1427	0.987
1428	0.987
1429	0.987
1430	0.987
1431	0.987
1432	0.987
1433	0.987
1434	0.987
1435	0.987
1436	0.987
1437	0.987
1438	0.987
1439	0.987
1440	0.987
1441	0.987
1442	0.987
1443	0.988
1444	0.987
1445	0.987
1446	0.987
1447	0.987
1448	0.987
1449	0.987
1450	0.987
1451	0.987
1452	0.987
1453	0.987
1454	0.987
1455	0.987
1456	0.987
1457	0.987
1458	0.987
1459	0.987
1460	0.987
1461	0.987
1462	0.987
1463	0.987
1464	0.987
1465	0.987
1466	0.987
1467	0.987
1468	0.987
1469	0.987
1470	0.987
1471	0.987
1472	0.987
1473	0.987
1474	0.987
1475	0.987
1476	0.987
1477	0.987
1478	0.987
1479	0.987
1480	0.987
1481	0.987
1482	0.988
1483	0.987
1484	0.987
1485	0.987
1486	0.987
1487	0.987
1488	0.987
1489	0.987
1490	0.987
1491	0.987
1492	0.987
1493	0.987
1494	0.987
1495	0.987
1496	0.987
1497	0.986
1498	0.987
1499	0.987
1500	0.987
1501	0.986
1502	0.987
1503	0.987
1504	0.987
1505	0.987
1506	0.987
1507	0.986
1508	0.987
1509	0.987
1510	0.987
1511	0.987
1512	0.987
1513	0.987
1514	0.987
1515	0.987
1516	0.987
1517	0.986
1518	0.986
1519	0.987
1520	0.987
1521	0.987
1522	0.987
1523	0.987
1524	0.986
1525	0.987
1526	0.987
1527	0.986
1528	0.986
1529	0.987
1530	0.987
1531	0.987
1532	0.987
1533	0.987
1534	0.986
1535	0.986
1536	0.986
1537	0.986
1538	0.987
1539	0.987
1540	0.986
1541	0.986
1542	0.987
1543	0.986
1544	0.987
1545	0.987
1546	0.987
1547	0.987
1548	0.987
1549	0.986
1550	0.987
1551	0.987
1552	0.987
1553	0.987
1554	0.987
1555	0.987
1556	0.987
1557	0.987
1558	0.987
1559	0.987
1560	0.987
1561	0.987
1562	0.987
1563	0.987
1564	0.987
1565	0.987
1566	0.986
1567	0.986
1568	0.987
1569	0.987
1570	0.987
1571	0.987
1572	0.987
1573	0.986
1574	0.986
1575	0.987
1576	0.986
1577	0.986
1578	0.986
1579	0.986
1580	0.986
1581	0.987
1582	0.987
1583	0.987
1584	0.986
1585	0.987
1586	0.986
1587	0.987
1588	0.987
1589	0.987
1590	0.987
1591	0.987
1592	0.986
1593	0.986
1594	0.987
1595	0.987
1596	0.986
1597	0.986
1598	0.986
1599	0.986
1600	0.986
1601	0.986
1602	0.986
1603	0.986
1604	0.987
1605	0.987
1606	0.986
1607	0.986
1608	0.986
1609	0.986
1610	0.986
1611	0.986
1612	0.986
1613	0.986
1614	0.987
1615	0.986
1616	0.986
1617	0.987
1618	0.987
1619	0.987
1620	0.986
1621	0.986
1622	0.987
1623	0.986
1624	0.986
1625	0.986
1626	0.985
1627	0.986
1628	0.985
1629	0.985
1630	0.985
1631	0.985
1632	0.985
1633	0.985
1634	0.985
1635	0.985
1636	0.985
1637	0.985
1638	0.985
1639	0.985
1640	0.985
1641	0.985
1642	0.985
1643	0.985
1644	0.985
1645	0.985
1646	0.985
1647	0.985
1648	0.985
1649	0.985
1650	0.985
1651	0.985
1652	0.985
1653	0.985
1654	0.985
1655	0.985
1656	0.984
1657	0.985
1658	0.985
1659	0.985
1660	0.985
1661	0.985
1662	0.985
1663	0.985
1664	0.985
1665	0.985
1666	0.985
1667	0.985
1668	0.985
1669	0.985
1670	0.985
1671	0.985
1672	0.985
1673	0.985
1674	0.985
1675	0.985
1676	0.984
1677	0.984
1678	0.984
1679	0.984
1680	0.984
1681	0.984
1682	0.984
1683	0.984
1684	0.984
1685	0.984
1686	0.984
1687	0.984
1688	0.984
1689	0.984
1690	0.984
1691	0.983
1692	0.984
1693	0.984
1694	0.984
1695	0.984
1696	0.984
1697	0.983
1698	0.983
1699	0.983
1700	0.983
1701	0.984
1702	0.984
1703	0.984
1704	0.983
1705	0.983
1706	0.984
1707	0.983
1708	0.983
1709	0.983
1710	0.984
1711	0.984
1712	0.984
1713	0.984
1714	0.984
1715	0.984
1716	0.984
1717	0.984
1718	0.984
1719	0.984
1720	0.984
1721	0.983
1722	0.983
1723	0.983
1724	0.983
1725	0.984
1726	0.984
1727	0.983
1728	0.983
1729	0.984
1730	0.984
1731	0.984
1732	0.984
1733	0.984
1734	0.984
1735	0.984
1736	0.984
1737	0.984
1738	0.984
1739	0.984
1740	0.984
1741	0.984
1742	0.984
1743	0.984
1744	0.984
1745	0.984
1746	0.983
1747	0.984
1748	0.984
1749	0.984
1750	0.984
1751	0.983
1752	0.984
1753	0.984
1754	0.985
1755	0.984
1756	0.984
1757	0.983
1758	0.983
1759	0.983
1760	0.984
1761	0.983
1762	0.984
1763	0.984
1764	0.983
1765	0.984
1766	0.984
1767	0.984
1768	0.984
1769	0.985
1770	0.984
1771	0.983
1772	0.984
1773	0.984
1774	0.983
1775	0.985
1776	0.983
1777	0.984
1778	0.984
1779	0.984
1780	0.984
1781	0.984
1782	0.984
1783	0.984
1784	0.984
1785	0.984
1786	0.984
1787	0.984
1788	0.985
1789	0.984
1790	0.984
1791	0.984
1792	0.984
1793	0.984
1794	0.984
1795	0.983
1796	0.984
1797	0.984
1798	0.984
1799	0.984
1800	0.984
1801	0.984
1802	0.984
1803	0.984
1804	0.983
1805	0.982
1806	0.983
1807	0.982
1808	0.983
1809	0.982
1810	0.983
1811	0.983
1812	0.983
1813	0.982
1814	0.983
1815	0.983
1816	0.983
1817	0.983
1818	0.984
1819	0.981
1820	0.981
1821	0.982
1822	0.982
1823	0.982
1824	0.981
1825	0.981
1826	0.981
1827	0.982
1828	0.982
1829	0.980
1830	0.982
1831	0.982
1832	0.981
1833	0.981
1834	0.981
1835	0.978
1836	0.978
1837	0.980
1838	0.981
1839	0.979
1840	0.979
1841	0.980
1842	0.980
1843	0.980
1844	0.979
1845	0.978
1846	0.980
1847	0.980
1848	0.979
1849	0.979
1850	0.979
1851	0.980
1852	0.978
1853	0.979
1854	0.979
1855	0.979
1856	0.978
1857	0.978
1858	0.977
1859	0.978
1860	0.979
1861	0.978
1862	0.978
1863	0.978
1864	0.979
1865	0.979
1866	0.980
1867	0.979
1868	0.977
1869	0.978
1870	0.979
1871	0.978
1872	0.977
1873	0.979
1874	0.978
1875	0.978
1876	0.977
1877	0.977
1878	0.978
1879	0.979
1880	0.978
1881	0.978
1882	0.978
1883	0.978
1884	0.976
1885	0.978
1886	0.978
1887	0.978
1888	0.976
1889	0.978
1890	0.978
1891	0.978
1892	0.978
1893	0.979
1894	0.978
1895	0.977
1896	0.976
1897	0.977
1898	0.979
1899	0.980
1900	0.978
1901	0.976
1902	0.977
1903	0.976
1904	0.975
1905	0.978
1906	0.979
1907	0.978
1908	0.978
1909	0.977
1910	0.976
1911	0.976
1912	0.978
1913	0.977
1914	0.978
1915	0.978
1916	0.977
1917	0.977
1918	0.976
1919	0.978
1920	0.978
1921	0.977
1922	0.979
1923	0.978
1924	0.976
1925	0.978
1926	0.978
1927	0.977
1928	0.977
1929	0.976
1930	0.976
1931	0.977
1932	0.977
1933	0.977
1934	0.978
1935	0.976
1936	0.977
1937	0.977
1938	0.976
1939	0.976
1940	0.976
1941	0.977
1942	0.977
1943	0.976
1944	0.977
1945	0.976
1946	0.976
1947	0.976
1948	0.977
1949	0.976
1950	0.976
1951	0.975
1952	0.975
1953	0.976
1954	0.976
1955	0.976
1956	0.975
1957	0.975
1958	0.975
1959	0.975
1960	0.975
1961	0.975
1962	0.975
1963	0.975
1964	0.974
1965	0.975
1966	0.975
1967	0.973
1968	0.973
1969	0.974
1970	0.974
1971	0.974
1972	0.974
1973	0.975
1974	0.976
1975	0.974
1976	0.972
1977	0.973
1978	0.974
1979	0.973
1980	0.972
1981	0.973
1982	0.972
1983	0.972
1984	0.974
1985	0.973
1986	0.973
1987	0.973
1988	0.973
1989	0.972
1990	0.972
1991	0.971
1992	0.971
1993	0.971
1994	0.971
1995	0.970
1996	0.970
1997	0.970
1998	0.971
1999	0.970
2000	0.969
2001	0.971
2002	0.971
2003	0.969
2004	0.968
2005	0.969
2006	0.970
2007	0.970
2008	0.968
2009	0.967
2010	0.968
2011	0.966
2012	0.967
2013	0.967
2014	0.967
2015	0.968
2016	0.967
2017	0.967
2018	0.968
2019	0.967
2020	0.966
2021	0.965
2022	0.966
2023	0.967
2024	0.967
2025	0.965
2026	0.963
2027	0.963
2028	0.963
2029	0.964
2030	0.964
2031	0.964
2032	0.965
2033	0.962
2034	0.962
2035	0.962
2036	0.960
2037	0.960
2038	0.962
2039	0.961
2040	0.961
2041	0.961
2042	0.963
2043	0.961
2044	0.960
2045	0.959
2046	0.960
2047	0.960
2048	0.960
2049	0.960
2050	0.959
2051	0.959
2052	0.960
2053	0.958
2054	0.958
2055	0.960
2056	0.958
2057	0.958
2058	0.958
2059	0.956
2060	0.953
2061	0.952
2062	0.954
2063	0.956
2064	0.956
2065	0.955
2066	0.956
2067	0.956
2068	0.955
2069	0.957
2070	0.956
2071	0.957
2072	0.957
2073	0.954
2074	0.954
2075	0.954
2076	0.955
2077	0.953
2078	0.954
2079	0.953
2080	0.955
2081	0.953
2082	0.952
2083	0.954
2084	0.954
2085	0.952
2086	0.952
2087	0.951
2088	0.950
2089	0.951
2090	0.950
2091	0.955
2092	0.952
2093	0.954
2094	0.951
2095	0.952
2096	0.954
2097	0.952
2098	0.952
2099	0.951
2100	0.949
2101	0.951
2102	0.950
2103	0.949
2104	0.948
2105	0.947
2106	0.950
2107	0.951
2108	0.950
2109	0.949
2110	0.946
2111	0.950
2112	0.948
2113	0.949
2114	0.950
2115	0.947
2116	0.945
2117	0.946
2118	0.946
2119	0.944
2120	0.943
2121	0.951
2122	0.949
2123	0.947
2124	0.948
2125	0.942
2126	0.944
2127	0.945
2128	0.937
2129	0.943
2130	0.942
2131	0.942
2132	0.944
2133	0.946
2134	0.944
2135	0.941
2136	0.944
2137	0.943
2138	0.952
2139	0.942
2140	0.942
2141	0.946
2142	0.943
2143	0.942
2144	0.946
2145	0.944
2146	0.947
2147	0.944
2148	0.946
2149	0.942
2150	0.949
2151	0.948
2152	0.948
2153	0.946
2154	0.943
2155	0.948
2156	0.947
2157	0.945
2158	0.948
2159	0.944
2160	0.951
2161	0.952
2162	0.949
2163	0.951
2164	0.951
2165	0.954
2166	0.954
2167	0.955
2168	0.953
2169	0.953
2170	0.949
2171	0.954
2172	0.958
2173	0.957
2174	0.957
2175	0.956
2176	0.952
2177	0.955
2178	0.959
2179	0.959
2180	0.959
2181	0.958
2182	0.964
2183	0.961
2184	0.962
2185	0.957
2186	0.960
2187	0.960
2188	0.960
2189	0.960
2190	0.959
2191	0.960
2192	0.961
2193	0.961
2194	0.962
2195	0.961
2196	0.963
2197	0.964
2198	0.965
2199	0.968
2200	0.967
2201	0.963
2202	0.963
2203	0.964
2204	0.968
2205	0.963
2206	0.963
2207	0.966
2208	0.965
2209	0.962
2210	0.965
2211	0.970
2212	0.972
2213	0.965
2214	0.962
2215	0.968
2216	0.967
2217	0.966
2218	0.967
2219	0.966
2220	0.965
2221	0.965
2222	0.970
2223	0.964
2224	0.965
2225	0.963
2226	0.970
2227	0.967
2228	0.964
2229	0.965
2230	0.970
2231	0.965
2232	0.965
2233	0.968
2234	0.966
2235	0.968
2236	0.965
2237	0.966
2238	0.965
2239	0.968
2240	0.963
2241	0.962
2242	0.965
2243	0.967
2244	0.964
2245	0.967
2246	0.970
2247	0.967
2248	0.966
2249	0.971
2250	0.972
2251	0.963
2252	0.961
2253	0.956
2254	0.963
2255	0.963
2256	0.967
2257	0.968
2258	0.968
2259	0.965
2260	0.967
2261	0.965
2262	0.964
2263	0.963
2264	0.962
2265	0.961
2266	0.961
2267	0.962
2268	0.962
2269	0.965
2270	0.966
2271	0.965
2272	0.963
2273	0.969
2274	0.967
2275	0.962
2276	0.963
2277	0.965
2278	0.966
2279	0.964
2280	0.963
2281	0.966
2282	0.964
2283	0.956
2284	0.957
2285	0.960
2286	0.959
2287	0.961
2288	0.960
2289	0.959
2290	0.962
2291	0.959
2292	0.958
2293	0.961
2294	0.957
2295	0.957
2296	0.956
2297	0.956
2298	0.958
2299	0.959
2300	0.959
2301	0.959
2302	0.963
2303	0.960
2304	0.960
2305	0.960
2306	0.960
2307	0.959
2308	0.952
2309	0.956
2310	0.956
2311	0.959
2312	0.961
2313	0.961
2314	0.959
2315	0.957
2316	0.953
2317	0.950
2318	0.951
2319	0.957
2320	0.955
2321	0.954
2322	0.958
2323	0.956
2324	0.956
2325	0.956
2326	0.951
2327	0.953
2328	0.954
2329	0.949
2330	0.948
2331	0.953
2332	0.954
2333	0.948
2334	0.946
2335	0.944
2336	0.948
2337	0.953
2338	0.948
2339	0.944
2340	0.941
2341	0.940
2342	0.942
2343	0.947
2344	0.950
2345	0.943
2346	0.942
2347	0.947
2348	0.948
2349	0.950
2350	0.949
2351	0.946
2352	0.948
2353	0.948
2354	0.942
2355	0.937
2356	0.935
